Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
GON_44,10,0.282907459,0.569776812,3,0.830126147,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2,0.111111111,0.888888889
GON_45,10,0.131584272,0.579971138,4,0.792962962,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;WT1mKTS;DMRT1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.833333333,0.166666667
GON_46,10,0.40362084,0.650295743,3,0.795415164,RSPO1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.944444444,0.055555556
GON_47,10,0.128112003,0.375740014,5,0.614288654,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1;WT1pKTS;AMH,PGD2;UGR;SRY;FGF9;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.833333333,0.166666667
GON_48,10,0.188316992,0.401276235,5,0.752281593,RSPO1;NR0B1;CTNNB1;WNT4,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.944444444,0.055555556
GON_49,10,0.14066513,0.392714065,5.666666667,0.636456451,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;FGF9;AMH,UGR;SRY;DKK1;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9;DMRT1,0.833333333,0.166666667
GON_50,10,0.125334889,0.496478546,4,0.6710208,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;FGF9,UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.888888889,0.111111111
GON_51,10,0.202365055,0.475047652,4,0.688609316,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.944444444,0.055555556
GON_52,10,0.067834635,0.390834111,7,0.501924144,RSPO1;CTNNB1;WNT4;FOXL2;AMH;DMRT1;NR5A1,NR0B1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;CBX2,PGD2;UGR;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;SRY;GATA4,0.666666667,0.333333333
GON_53,10,0.16058118,0.558750969,4,0.748471361,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH;GATA4,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1,0.833333333,0.166666667
GON_54,10,0.106838858,0.343199252,6.333333333,0.606023635,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.888888889,0.111111111
GON_55,10,0.209649056,0.614775695,3,0.781822572,RSPO1;NR0B1;CTNNB1;WNT4;PGD2;AMH;DMRT1,FOXL2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS;GATA4;WT1mKTS,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;DMRT1;CBX2;NR5A1,0.388888889,0.611111111
GON_56,10,0.148663204,0.549708871,5,0.652086314,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4;WT1mKTS;DMRT1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.166666667,0.833333333
GON_57,10,0.219338955,0.491514673,4,0.565305862,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4,0.944444444,0.055555556
GON_58,10,0.10808534,0.573622244,5,0.721869014,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0,1
GON_59,10,0.145849803,0.589722804,4,0.724452332,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;AMH;GATA4;WT1mKTS;DMRT1;NR5A1,PGD2;SRY;DKK1;FGF9;WT1pKTS;SOX9;CBX2,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.333333333,0.666666667
GON_60,10,0.056716791,0.263588961,7,0.478173443,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1;DMRT1,PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.111111111,0.888888889
GON_61,10,0.065474924,0.448911495,5,0.536706298,RSPO1;CTNNB1;WNT4;FOXL2;GATA4;DMRT1,NR0B1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;CBX2;NR5A1,NR0B1;WNT4;FOXL2;UGR;SRY;DKK1;AMH;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;CTNNB1;PGD2;FGF9;WT1pKTS;SOX9,0.555555556,0.444444444
GON_62,10,0.180859603,0.655321513,4,0.746580843,RSPO1;NR0B1;CTNNB1;WNT4;DMRT1,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.888888889,0.111111111
GON_63,10,0.201308282,0.433055479,4,0.658154302,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.055555556,0.944444444
GON_64,10,0.188195203,0.493972488,5,0.671257348,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;SRY;WT1pKTS;AMH;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;DKK1;FGF9;SOX9,PGD2;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;SRY;GATA4;WT1mKTS,0.722222222,0.277777778
GON_65,10,0.079380998,0.497651461,5,0.714766924,RSPO1;NR0B1;PGD2;UGR;SRY;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,CTNNB1;WNT4;FOXL2;DKK1;FGF9,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;GATA4;WT1mKTS,0.388888889,0.611111111
GON_66,10,0.170144009,0.527605972,5,0.679652059,RSPO1;NR0B1;CTNNB1;WNT4,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,WNT4;PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;FOXL2;UGR,0.833333333,0.166666667
GON_67,10,0.282003397,0.472743207,3,0.627030321,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.055555556,0.944444444
GON_68,10,0.116900393,0.36491112,6,0.589847787,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1,PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2,0.888888889,0.111111111
GON_69,10,0.147250686,0.517508847,4,0.680671573,RSPO1;PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2;DKK1,NR0B1;CTNNB1;WNT4;FOXL2;UGR,RSPO1;PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.888888889,0.111111111
GON_70,10,0.069513615,0.500462123,5,0.638804597,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;FGF9;SOX9;GATA4;DMRT1,UGR;SRY;DKK1;WT1pKTS;AMH;WT1mKTS;CBX2;NR5A1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;CBX2,0.722222222,0.277777778
GON_71,10,0.092655042,0.355401889,6,0.498514864,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS;AMH,PGD2;UGR;SRY;DKK1;FGF9;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;SOX9,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.222222222,0.777777778
GON_72,10,0.052698747,0.330830339,5,0.59078756,RSPO1;FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;WT1pKTS;GATA4;WT1mKTS,PGD2;SRY;DKK1;FGF9;AMH;SOX9;DMRT1;CBX2;NR5A1,0.666666667,0.333333333
GON_73,10,0.146212762,0.511708086,5,0.68629952,RSPO1;NR0B1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,CTNNB1;WNT4;FOXL2,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;SOX9,0.222222222,0.777777778
